team_offense,team_defense,largest_abs_edge
Arizona State,Hawai'i,0.0210988058084037
Arizona State,Houston,0.02065260259676538
Arizona State,Illinois,0.027840750274802435
Arizona State,Indiana,0.020081322242234675
Arizona State,Iowa,0.02048005208155056
Arizona State,Iowa State,0.016300415815752468
Arizona State,Jacksonville State,0.024647243841495352
Arizona State,James Madison,0.02192317684202995
Arizona State,Kansas,0.023298809129138714
Arizona State,Kansas State,0.02591166653507212
Arizona State,Kennesaw State,0.021795200720081377
Arizona State,Kent State,0.01126741203954985
Arizona State,Kentucky,0.016807373917247105
Arizona State,LSU,0.02070751322665232
Arizona State,Liberty,0.021025505397744084
Arizona State,Louisiana,0.025424817070125824
Arizona State,Louisiana Tech,0.022174187552227515
Arizona State,Louisville,0.01926969286613453
Arizona State,Marshall,0.024358082460773787
Arizona State,Maryland,0.020333877462562138
Arizona State,Massachusetts,0.021962603642676992
Arizona State,Memphis,0.022290844242193974
Arizona State,Miami,0.017805045928097347
Arizona State,Miami (OH),0.019506312720333815
Arizona State,Michigan,0.017551896378116934
Arizona State,Michigan State,0.02344602465520739
Arizona State,Middle Tennessee,0.02443237903668706
Arizona State,Minnesota,0.021998138553256094
Arizona State,Mississippi State,0.017687103792820066
Arizona State,Missouri,0.01895531497059672
Arizona State,Missouri State,0.018976163701567624
Arizona State,NC State,0.018368576227828233
Arizona State,Navy,0.03237175628398113
Arizona State,Nebraska,0.015691430274801885
Arizona State,Nevada,0.02072266295055773
Arizona State,New Mexico,0.01365846093725337
Arizona State,New Mexico State,0.019498664672585642
Arizona State,North Carolina,0.016185107153145698
Arizona State,North Dakota State,0.01388852215915834
Arizona State,North Texas,0.03494724823042526
Arizona State,Northern Illinois,0.019994345456809216
Arizona State,Northwestern,0.019495333560499213
Arizona State,Notre Dame,0.01797751808683708
Arizona State,Ohio,0.02693525443379916
Arizona State,Ohio State,0.02090121080582744
Arizona State,Oklahoma,0.02148656311466237
Arizona State,Oklahoma State,0.014228470114003796
Arizona State,Old Dominion,0.023831909734337634
Arizona State,Ole Miss,0.01999409746879045
Arizona State,Oregon,0.020009974594189975
Arizona State,Oregon State,0.02566998034050773
Arizona State,Penn State,0.020150936988853403
Arizona State,Pittsburgh,0.021233615158547048
Arizona State,Purdue,0.022110395599781008
Arizona State,Rice,0.022348748237234973
Arizona State,Rutgers,0.02383130715272768
Arizona State,SMU,0.022667853141944985
Arizona State,Sacramento State,0.019143301771016585
Arizona State,Sam Houston,0.020824227836332348
Arizona State,San Diego State,0.019961934727616894
Arizona State,San José State,0.016624629203062652
Arizona State,South Alabama,0.024184115793263346
Arizona State,South Carolina,0.02395350321092786
Arizona State,South Florida,0.01824364991004548
Arizona State,Southern Miss,0.02989279478917036
Arizona State,Stanford,0.021673846066199886
Arizona State,Syracuse,0.014000534708654172
Arizona State,TCU,0.02257273220542126
Arizona State,Temple,0.023126822529964706
Arizona State,Tennessee,0.022771011831363923
Arizona State,Texas,0.027245491405428757
Arizona State,Texas A&M,0.02328165585811178
Arizona State,Texas State,0.022246643817807374
Arizona State,Texas Tech,0.026548197529414272
Arizona State,Toledo,0.023260856983717704
Arizona State,Troy,0.018611032222361563
Arizona State,Tulane,0.02099895337533502
Arizona State,Tulsa,0.025572574829923766
Arizona State,UAB,0.020503563236332314
Arizona State,UCF,0.025201629302619974
Arizona State,UCLA,0.017359747089951607
Arizona State,UConn,0.019545744788023733
Arizona State,UL Monroe,0.02925693612964049
Arizona State,UNLV,0.018330002007977183
Arizona State,USC,0.023366014867171554
Arizona State,UTEP,0.023578707741689613
Arizona State,UTSA,0.020894116399977396
Arizona State,Utah,0.021328448232628545
Arizona State,Utah State,0.02029319289351853
Arizona State,Vanderbilt,0.018791704482973827
Arizona State,Virginia,0.017362122048709135
Arizona State,Virginia Tech,0.019110423714938592
Arizona State,Wake Forest,0.02153569861663121
Arizona State,Washington,0.02308761161818318
Arizona State,Washington State,0.026738540883456688
Arizona State,West Virginia,0.025215575586670966
Arizona State,Western Kentucky,0.009408761204541156
Arizona State,Western Michigan,0.018680470711302053
Arizona State,Wisconsin,0.016769958610950948
Arizona State,Wyoming,0.022994797895265418
Arkansas,Air Force,0.02362960161238959
Arkansas,Akron,0.0439716845941311
Arkansas,Alabama,0.03671354151324082
Arkansas,App State,0.018717437218751246
Arkansas,Arizona,0.017910291275108
Arkansas,Arizona State,0.028944312908603973
Arkansas,Arkansas State,0.019298809175197003
Arkansas,Army,0.019414252491039508
Arkansas,Auburn,0.042150642359883625
Arkansas,BYU,0.027686375336567745
Arkansas,Ball State,0.032940556029588244
Arkansas,Baylor,0.032005760114367315
Arkansas,Boise State,0.031228655351464626
Arkansas,Boston College,0.03303890414409309
Arkansas,Bowling Green,0.028733929493098123
Arkansas,Buffalo,0.04112702206875696
Arkansas,California,0.012532753419032249
Arkansas,Central Michigan,0.024294281618446708
Arkansas,Charlotte,0.03506926503629052
Arkansas,Cincinnati,0.011954456199915735
Arkansas,Clemson,0.026672235411418076
Arkansas,Coastal Carolina,0.0276561570186996
Arkansas,Colorado,0.03698806644096027
Arkansas,Colorado State,0.01819117940342617
Arkansas,Delaware,0.03708688556306938
Arkansas,Duke,0.035411403449413785
Arkansas,East Carolina,0.03183944301017427
Arkansas,Eastern Michigan,0.02534268312258098
Arkansas,Florida,0.02379888204020439
Arkansas,Florida Atlantic,0.011580643181113818
Arkansas,Florida International,0.03541387836509296
Arkansas,Florida State,0.024676264357644848
Arkansas,Fresno State,0.039920969202915164
Arkansas,Georgia,0.028556168741519335
Arkansas,Georgia Southern,0.04689120908661171
Arkansas,Georgia State,0.02095716333342399
Arkansas,Georgia Tech,0.02292135667545434
Arkansas,Hawai'i,0.020442303223290423
Arkansas,Houston,0.02777200356945017
Arkansas,Illinois,0.018389485726314152
Arkansas,Indiana,0.02027711031735701
Arkansas,Iowa,0.03416815067794405
Arkansas,Iowa State,0.02889721857328487
Arkansas,Jacksonville State,0.022113064838295098
Arkansas,James Madison,0.032639281653929965
Arkansas,Kansas,0.036291491686175736
Arkansas,Kansas State,0.03182557970175893
Arkansas,Kennesaw State,0.028667919329776772
Arkansas,Kent State,0.016069001770363814
Arkansas,Kentucky,0.020100808493059265
Arkansas,LSU,0.03899932000417745
Arkansas,Liberty,0.027547757167556444
Arkansas,Louisiana,0.034632573927324065
Arkansas,Louisiana Tech,0.04046599432975265
Arkansas,Louisville,0.029524952792954307
Arkansas,Marshall,0.027778220016928232
Arkansas,Maryland,0.03297977544707518
Arkansas,Massachusetts,0.04025441042020212
Arkansas,Memphis,0.008156730666393469
Arkansas,Miami,0.027971302673323734
Arkansas,Miami (OH),0.0331641245459079
Arkansas,Michigan,0.021755929653280996
Arkansas,Michigan State,0.021616914454932034
Arkansas,Middle Tennessee,0.033077671825752004
Arkansas,Minnesota,0.017004888215819268
Arkansas,Mississippi State,0.03178081599906254
Arkansas,Missouri,0.03157083245125504
Arkansas,Missouri State,0.03619628871427527
Arkansas,NC State,0.033794772728755224
Arkansas,Navy,0.026123208288904944
Arkansas,Nebraska,0.014559691830671748
Arkansas,Nevada,0.03347188161884561
Arkansas,New Mexico,0.02555404365991486
Arkansas,New Mexico State,0.02546063038498588
Arkansas,North Carolina,0.033857327551132806
Arkansas,North Dakota State,0.026186145295103443
Arkansas,North Texas,0.053239055007950384
Arkansas,Northern Illinois,0.021838802901952017
Arkansas,Northwestern,0.02248693738783243
Arkansas,Notre Dame,0.033321526208209246
Arkansas,Ohio,0.026457046205501978
Arkansas,Ohio State,0.025523243700194678
Arkansas,Oklahoma,0.03356471093837371
Arkansas,Oklahoma State,0.029420924846921607
Arkansas,Old Dominion,0.03941588317875685
Arkansas,Ole Miss,0.014417844065230187
Arkansas,Oregon,0.006458259848540596
Arkansas,Oregon State,0.03273846580221985
Arkansas,Penn State,0.024682615722305505
Arkansas,Pittsburgh,0.03734932945818105
Arkansas,Purdue,0.030908558960225468
Arkansas,Rice,0.02991704197883243
Arkansas,Rutgers,0.014814726052927094
Arkansas,SMU,0.03344652360875766
Arkansas,Sacramento State,0.037435108548541714
Arkansas,Sam Houston,0.02266868528147515
Arkansas,San Diego State,0.015882802906015916
Arkansas,San José State,0.02599916746538858
Arkansas,South Alabama,0.029368100630011086
Arkansas,South Carolina,0.03195041767713635
Arkansas,South Florida,0.02873233877171083
Arkansas,Southern Miss,0.04818460156669549
Arkansas,Stanford,0.029291864729574058
Arkansas,Syracuse,0.026481342223687056
Arkansas,TCU,0.02890405571763718
Arkansas,Temple,0.04141862930748984
Arkansas,Tennessee,0.019512764556917986
Arkansas,Texas,0.033291375494089386
Arkansas,Texas A&M,0.03796970923576178
Arkansas,Texas State,0.029896709552301688
Arkansas,Texas Tech,0.026994161928448935
Arkansas,Toledo,0.041552663761242836
Arkansas,Troy,0.024406871724167
Arkansas,Tulane,0.026647219740453698
Arkansas,Tulsa,0.04386438160744889
Arkansas,UAB,0.02731613786157399
Arkansas,UCF,0.0434934360801451
Arkansas,UCLA,0.029217406371681576
Arkansas,UConn,0.037038285634562816
Arkansas,UL Monroe,0.008844823846373865
Arkansas,UNLV,0.01682796064738042
Arkansas,USC,0.034111823636082374
Arkansas,UTEP,0.026220244531356247
Arkansas,UTSA,0.02211157165988138
Arkansas,Utah,0.022244825063169597
Arkansas,Utah State,0.03692587979818532
Arkansas,Vanderbilt,0.016550781803381317
Arkansas,Virginia,0.03088523913335854
Arkansas,Virginia Tech,0.03669230325525455
Arkansas,Wake Forest,0.023630753858714038
Arkansas,Washington,0.03704863631995453
Arkansas,Washington State,0.04313132445544371
Arkansas,West Virginia,0.029501847149630778
Arkansas,Western Kentucky,0.008883045572983972
Arkansas,Western Michigan,0.0351579378726557
Arkansas,Wisconsin,0.019481965808771234
Arkansas,Wyoming,0.021598727930888306
Arkansas State,Air Force,0.012024432610578709
Arkansas State,Akron,0.014249873511792927
Arkansas State,Alabama,0.021142806207441966
Arkansas State,App State,0.01649699490523454
Arkansas State,Arizona,0.011811519807230171
Arkansas State,Arizona State,0.01715884356799199
Arkansas State,Arkansas,0.01308318598493138
Arkansas State,Army,0.011740613933377268
Arkansas State,Auburn,0.012428831277545453
Arkansas State,BYU,0.00901470619437698
Arkansas State,Ball State,0.015865322080214326
Arkansas State,Baylor,0.014610768736511634
Arkansas State,Boise State,0.008588640238511702
Arkansas State,Boston College,0.012761342823984386
Arkansas State,Bowling Green,0.01485603463716547
Arkansas State,Buffalo,0.016333407808352907
Arkansas State,California,0.024612058996519214
Arkansas State,Central Michigan,0.01507762658891088
Arkansas State,Charlotte,0.008974480376617019
Arkansas State,Cincinnati,0.02044522411420968
Arkansas State,Clemson,0.011789736790052486
Arkansas State,Coastal Carolina,0.01237706156932485
Arkansas State,Colorado,0.010183916577785583
Arkansas State,Colorado State,0.01538199076617353
Arkansas State,Delaware,0.015400750355987203
Arkansas State,Duke,0.017018168305774902
Arkansas State,East Carolina,0.006810175692788578
Arkansas State,Eastern Michigan,0.013014882594957342
Arkansas State,Florida,0.013576480289078768
Arkansas State,Florida Atlantic,0.020453047154241663
Arkansas State,Florida International,0.013814522379869004
Arkansas State,Florida State,0.01180709107671029
Arkansas State,Fresno State,0.010199158120576991
Arkansas State,Georgia,0.010708940691985608
Arkansas State,Georgia Southern,0.020900540411184398
Arkansas State,Georgia State,0.01576349148776299
Arkansas State,Georgia Tech,0.012543558063376582
Arkansas State,Hawai'i,0.011169701815235465
Arkansas State,Houston,0.01210746923695269
Arkansas State,Illinois,0.015224826149759117
Arkansas State,Indiana,0.012187185381404491
Arkansas State,Iowa,0.011788455542088606
Arkansas State,Iowa State,0.0159680918078867
Arkansas State,Jacksonville State,0.012532087828728663
Arkansas State,James Madison,0.010345330781609215
Arkansas State,Kansas,0.011916346868127627
Arkansas State,Kansas State,0.015391592411210084
Arkansas State,Kennesaw State,0.011055275976141546
Arkansas State,Kent State,0.021001095584089316
Arkansas State,Kentucky,0.015956221113595275
Arkansas State,LSU,0.02478658512407443
Arkansas State,Liberty,0.01180300296534275
Arkansas State,Louisiana,0.00684369055351334
Arkansas State,Louisiana Tech,0.020932203973858622
Arkansas State,Louisville,0.01593511756232512
Arkansas State,Marshall,0.014393112897450783
Arkansas State,Maryland,0.011934630161077028
Arkansas State,Massachusetts,0.012050865321893305
Arkansas State,Memphis,0.031226751732320354
Arkansas State,Miami,0.014463461695541815
Arkansas State,Miami (OH),0.01276219490330535
Arkansas State,Michigan,0.01471661124552223
Arkansas State,Michigan State,0.009645157006959656
Arkansas State,Middle Tennessee,0.016141945543280634
Arkansas State,Minnesota,0.016239902594427445
Arkansas State,Mississippi State,0.0145814038308191
Arkansas State,Missouri,0.014741597174434552
Arkansas State,Missouri State,0.016754417511968534
Arkansas State,NC State,0.016325214091230705
Arkansas State,Navy,0.008593086292688365
Arkansas State,Nebraska,0.016577077348837278
Arkansas State,Nevada,0.01994064553472208
Arkansas State,New Mexico,0.018610046686385797
Arkansas State,New Mexico State,0.012769842951053524
Arkansas State,North Carolina,0.01701097975877147
Arkansas State,North Dakota State,0.018379985464480823
Arkansas State,North Texas,0.023517243925612216
Arkansas State,Northern Illinois,0.01362243253279409
Arkansas State,Northwestern,0.01277317406313995
Arkansas State,Notre Dame,0.01609535878763887
Arkansas State,Ohio,0.009232036050837462
Arkansas State,Ohio State,0.013500561414545769
Arkansas State,Oklahoma,0.012235554798937901
Arkansas State,Oklahoma State,0.019272808168156623
Arkansas State,Old Dominion,0.009729065203700317
Arkansas State,Ole Miss,0.018064346724578892
Arkansas State,Oregon,0.023263551233797575
Arkansas State,Oregon State,0.006598527283131432
Arkansas State,Penn State,0.013722634924019594
Arkansas State,Pittsburgh,0.011034892465092115
Arkansas State,Purdue,0.011529851478095321
Arkansas State,Rice,0.013345298924389426
Arkansas State,Rutgers,0.014984367456331315
Arkansas State,SMU,0.010036647999949515
Arkansas State,Sacramento State,0.015985882061057465
Arkansas State,Sam Houston,0.0163241138149984
Arkansas State,San Diego State,0.013839008176322255
Arkansas State,San José State,0.01757320301205561
Arkansas State,South Alabama,0.012358129617801814
Arkansas State,South Carolina,0.008879785812651038
Arkansas State,South Florida,0.014939876757288448
Arkansas State,Southern Miss,0.018462790484357318
Arkansas State,Stanford,0.01198956150033568
Arkansas State,Syracuse,0.018267972914984994
Arkansas State,TCU,0.009695775418217903
Arkansas State,Temple,0.015475861674247
Arkansas State,Tennessee,0.015265813830386426
Arkansas State,Texas,0.00726352279437245
Arkansas State,Texas A&M,0.010086267060595257
Arkansas State,Texas State,0.010491521126187883
Arkansas State,Texas Tech,0.01236739597436825
Arkansas State,Toledo,0.01808932729766703
Arkansas State,Troy,0.0136574754012776
Arkansas State,Tulane,0.012030621498431588
Arkansas State,Tulsa,0.014142570525110722
Arkansas State,UAB,0.014485753366870587
Arkansas State,UCF,0.01377162499780693
Arkansas State,UCLA,0.01490876053368756
Arkansas State,UConn,0.012722762835615431
Arkansas State,UL Monroe,0.020876987235964307
Arkansas State,UNLV,0.014717344589671158
Arkansas State,USC,0.009169652211831551
Arkansas State,UTEP,0.009753689932311198
Arkansas State,UTSA,0.011962929207905282
Arkansas State,Utah,0.010940059391010622
Arkansas State,Utah State,0.011975314730120635
Arkansas State,Vanderbilt,0.014948337488886757
Arkansas State,Virginia,0.01490638557493003
Arkansas State,Virginia Tech,0.013158083908700572
